date,ticker,timestamp,direction,rsi,rsi_slope,rsi_phase_score,phase,zone,fwd_15m,fwd_30m,fwd_60m,fwd_eod
2025-07-22,SNOW,2025-07-22 15:30:00,LONG,53.13,0.0798,0.5053,L3,5,-0.000651,-0.016173,-0.011456,-0.002091
2025-07-23,SNOW,2025-07-23 09:30:00,SHORT,29.97,-4.0439,0.4108,S5,1,-0.00522,-0.004795,-0.004464,-0.004771
2025-07-23,SNOW,2025-07-23 12:40:00,LONG,54.74,0.7696,0.7197,L3,3,-0.003702,-0.0015,-0.001312,-0.00314
2025-07-23,SNOW,2025-07-23 12:45:00,SHORT,48.11,1.3049,0.146,S6,3,0.00047,-0.002211,-0.000564,-0.000564
2025-07-23,SNOW,2025-07-23 13:05:00,LONG,55.76,1.4695,0.8484,L4,3,-0.00164,-0.00164,-0.003233,-0.003467
2025-07-23,SNOW,2025-07-23 14:30:00,SHORT,46.49,-0.7543,0.7254,S3,4,-0.000282,-0.00094,-0.001269,-0.0
2025-07-23,SNOW,2025-07-23 14:35:00,LONG,51.18,0.0064,0.4858,L3,4,-0.000235,4.7e-05,-0.000188,-0.001362
2025-07-23,SNOW,2025-07-23 14:40:00,SHORT,49.73,-0.1535,0.5412,S3,4,-0.001691,0.000329,0.003053,0.000939
2025-07-23,SNOW,2025-07-23 14:55:00,LONG,55.62,0.9715,0.7612,L4,4,-0.002016,-0.005111,-0.002626,-0.002626
2025-07-23,SNOW,2025-07-23 15:25:00,SHORT,40.47,-2.2862,0.8415,S4,5,-0.000377,-0.002498,-0.014988,-0.002498
2025-07-24,SNOW,2025-07-24 09:30:00,LONG,74.39,6.1519,0.2245,L5,1,-0.007566,-0.010611,-0.0194,-0.015456
2025-07-24,SNOW,2025-07-24 10:25:00,SHORT,44.4,-2.8374,0.9351,S4,2,0.002043,-0.001366,-0.002606,-0.002137
2025-07-24,SNOW,2025-07-24 11:35:00,LONG,52.98,1.2133,0.8356,L3,2,0.001592,0.000421,-0.000655,-0.000983
2025-07-24,SNOW,2025-07-24 15:40:00,SHORT,39.8,-2.5945,0.8332,S4,5,-0.000469,-0.013596,-0.02677,-0.000469
2025-07-25,SNOW,2025-07-25 09:30:00,LONG,67.17,5.7312,0.5574,L5,1,0.006669,0.010097,0.014728,-0.000509
2025-07-25,SNOW,2025-07-25 11:15:00,SHORT,38.86,-7.1833,0.8211,S4,2,0.002598,0.002458,0.00487,-0.000974
2025-07-25,SNOW,2025-07-25 12:00:00,LONG,69.7,9.952,0.4282,L5,3,-0.02619,-0.026281,-0.026917,-0.020471
2025-07-25,SNOW,2025-07-25 12:15:00,SHORT,41.25,-8.4462,0.889,S4,3,9.3e-05,9.3e-05,-0.001864,-0.005873
2025-07-25,SNOW,2025-07-25 13:20:00,LONG,61.45,3.3618,0.8054,L4,3,-0.023635,-0.000727,-0.022681,-0.019135
2025-07-25,SNOW,2025-07-25 14:20:00,SHORT,46.24,-0.7026,0.7089,S3,4,-0.000372,-0.000558,0.00014,-0.003628
2025-07-25,SNOW,2025-07-25 14:30:00,LONG,55.85,1.928,0.8937,L4,4,-0.01791,-0.024381,-0.018821,-0.016543
2025-07-25,SNOW,2025-07-25 14:35:00,SHORT,46.97,1.1075,0.1741,S6,4,-0.000186,0.002882,-0.000325,-0.003254
2025-07-28,SNOW,2025-07-28 09:30:00,LONG,64.07,4.277,0.7064,L4,1,0.002712,0.005965,-0.004657,0.004577
2025-07-28,SNOW,2025-07-28 13:45:00,SHORT,38.23,-2.902,0.7892,S4,3,-0.007732,-0.005908,-0.00682,-0.007504
2025-07-28,SNOW,2025-07-28 14:05:00,LONG,54.53,3.5625,0.9575,L3,4,-0.000272,-0.001222,-0.000996,-0.000136
2025-07-29,SNOW,2025-07-29 09:30:00,SHORT,31.18,-4.0979,0.4719,S5,1,-0.00374,-0.002349,-0.003581,0.000274
2025-07-29,SNOW,2025-07-29 13:00:00,LONG,50.83,2.3794,0.9641,L3,3,0.0,0.0,0.000364,-0.002867
2025-07-29,SNOW,2025-07-29 13:05:00,SHORT,44.07,-1.497,0.8498,S4,3,-0.004066,-0.004066,-0.003975,-0.001188
2025-07-29,SNOW,2025-07-29 13:20:00,LONG,51.08,0.7504,0.7374,L3,3,0.0,0.000273,0.001001,-0.002867
2025-07-29,SNOW,2025-07-29 13:55:00,SHORT,38.54,-2.4342,0.7894,S4,3,-0.004324,-0.005513,-0.00588,-0.002677
2025-07-29,SNOW,2025-07-29 14:15:00,LONG,54.16,2.797,0.9519,L3,4,-0.001363,-0.001136,-0.002272,-0.004362
2025-07-29,SNOW,2025-07-29 14:40:00,SHORT,47.92,-1.2916,0.8554,S3,4,-0.001549,-0.003736,-0.001686,0.00164
2025-07-29,SNOW,2025-07-29 14:45:00,LONG,51.96,-0.0665,0.4575,L6,4,0.0,-0.001137,-0.003275,-0.003229
2025-07-29,SNOW,2025-07-29 14:50:00,SHORT,47.44,-0.3414,0.6004,S3,4,-0.001504,0.000319,0.000273,0.001413
2025-07-29,SNOW,2025-07-29 14:55:00,LONG,51.84,0.713,0.7233,L3,4,0.002183,4.5e-05,-0.003184,-0.003184
2025-07-29,SNOW,2025-07-29 15:35:00,SHORT,43.44,-0.6047,0.654,S4,5,-0.001415,0.002419,0.002237,-0.000274
2025-07-30,SNOW,2025-07-30 11:15:00,LONG,60.49,2.3299,0.8166,L4,2,-0.00654,-0.00654,-0.005677,-0.007402
2025-07-30,SNOW,2025-07-30 11:25:00,SHORT,45.8,-0.3005,0.5772,S3,2,-0.000183,4.6e-05,-0.009141,0.001006
2025-07-30,SNOW,2025-07-30 12:20:00,LONG,67.49,5.1136,0.5409,L5,3,-0.006933,-0.007432,-0.007296,-0.009516
2025-07-30,SNOW,2025-07-30 13:05:00,SHORT,48.52,0.3671,0.357,S6,3,-4.6e-05,-0.000365,-0.0,0.002191
2025-07-30,SNOW,2025-07-30 13:10:00,LONG,69.55,4.1065,0.4346,L5,3,-0.011057,-0.010741,-0.011599,-0.013584
2025-07-30,SNOW,2025-07-30 14:15:00,SHORT,45.56,-3.2924,0.9564,S3,4,-0.000548,-0.000731,-9.1e-05,0.001872
2025-07-31,SNOW,2025-07-31 09:30:00,LONG,72.25,4.7839,0.3079,L5,1,0.008022,0.019415,0.023954,0.02665
2025-07-31,SNOW,2025-07-31 14:05:00,SHORT,42.27,-3.1138,0.9033,S4,4,0.000572,-0.000881,-0.001982,-0.0059
2025-07-31,SNOW,2025-07-31 15:10:00,LONG,62.74,4.5719,0.7624,L4,5,0.001492,0.002853,-0.076489,0.002545
2025-08-01,SNOW,2025-08-01 09:30:00,SHORT,12.74,-10.6737,0.0214,S5,1,0.014978,0.02095,0.000894,-0.021844
2025-08-01,SNOW,2025-08-01 11:20:00,LONG,50.68,-2.1346,0.079,L6,2,-0.004491,0.000833,9.3e-05,0.005972
2025-08-01,SNOW,2025-08-01 11:25:00,SHORT,46.11,-2.837,0.9555,S3,2,-0.005975,-0.009755,-0.007935,-0.014236
2025-08-01,SNOW,2025-08-01 11:35:00,LONG,48.36,-1.1353,0.1734,L6,2,0.005348,0.00772,0.004325,0.01051
2025-08-01,SNOW,2025-08-01 13:20:00,SHORT,45.09,-1.4891,0.8614,S3,3,0.000557,0.005293,-0.002229,-0.008962
2025-08-01,SNOW,2025-08-01 14:25:00,LONG,52.26,0.3924,0.6193,L3,4,0.002363,0.003151,0.004217,0.006951
2025-08-04,SNOW,2025-08-04 09:30:00,SHORT,19.99,-10.5612,0.0855,S5,1,-0.009659,-0.012936,-0.021163,-0.007135
2025-08-05,SNOW,2025-08-05 09:35:00,LONG,57.8,2.042,0.8686,L4,1,0.005744,0.002091,-0.005486,0.007907
2025-08-05,SNOW,2025-08-05 10:35:00,SHORT,41.63,-3.5056,0.8934,S4,2,0.003062,-0.013467,-0.012742,-0.013467
2025-08-05,SNOW,2025-08-05 11:05:00,LONG,62.8,7.9236,0.7608,L4,2,-0.015356,-0.000715,-0.000858,0.0
2025-08-05,SNOW,2025-08-05 12:25:00,SHORT,39.49,-2.926,0.8308,S4,3,-0.01832,-0.019097,-0.019243,-0.018951
2025-08-05,SNOW,2025-08-05 12:30:00,LONG,53.19,-1.7106,0.1026,L6,3,-4.8e-05,0.000477,0.00105,0.000573
2025-08-05,SNOW,2025-08-05 12:50:00,SHORT,39.82,-2.675,0.8358,S4,3,-0.021032,-0.020935,-0.021276,-0.020886
2025-08-05,SNOW,2025-08-05 13:00:00,LONG,52.86,-0.0743,0.4517,L6,3,-0.019173,0.000572,0.000382,9.5e-05
2025-08-05,SNOW,2025-08-05 13:15:00,SHORT,41.64,-2.213,0.8662,S4,3,-0.020131,-0.019985,-0.020569,-0.019645
2025-08-05,SNOW,2025-08-05 13:25:00,LONG,52.6,-0.1796,0.4161,L6,3,4.8e-05,0.001144,0.001192,-0.000286
2025-08-05,SNOW,2025-08-05 14:35:00,SHORT,33.26,-4.0173,0.5778,S5,4,-0.022855,-0.021977,-0.021393,-0.021831
2025-08-05,SNOW,2025-08-05 14:50:00,LONG,52.34,1.8361,0.922,L3,4,-0.000858,-0.002573,-0.000715,-0.001
2025-08-06,SNOW,2025-08-06 09:30:00,SHORT,41.11,-2.0344,0.8448,S4,1,0.001802,-0.004348,0.009249,0.007087
2025-08-06,SNOW,2025-08-06 12:35:00,LONG,54.95,2.0708,0.9151,L3,3,0.001255,-0.006736,-0.006063,-0.0064
2025-08-06,SNOW,2025-08-06 12:45:00,SHORT,43.45,-0.1582,0.51,S4,3,0.000969,-0.000581,-0.015835,-0.000726
2025-08-06,SNOW,2025-08-06 12:50:00,LONG,55.31,-1.141,0.1644,L6,3,-0.007981,-0.007885,-0.006396,-0.007645
2025-08-06,SNOW,2025-08-06 12:55:00,SHORT,45.03,-1.9295,0.9053,S3,3,-0.000678,-0.001695,-0.001792,-0.000823
2025-08-06,SNOW,2025-08-06 13:45:00,LONG,66.95,3.9449,0.5675,L5,3,-0.014492,-0.013014,-0.012728,-0.014873
2025-08-06,SNOW,2025-08-06 14:05:00,SHORT,49.19,-3.6449,0.9875,S3,4,-0.002415,-0.001739,0.000386,0.001691
2025-08-06,SNOW,2025-08-06 14:20:00,LONG,52.52,1.0309,0.8014,L3,4,-0.000675,-0.001157,-0.00241,-0.004096
2025-08-06,SNOW,2025-08-06 15:05:00,SHORT,47.46,-0.7128,0.7197,S3,5,-0.000387,-0.000483,-0.033685,0.001305
2025-08-06,SNOW,2025-08-06 15:30:00,LONG,57.21,2.8361,0.909,L4,5,-0.00255,0.030889,0.019462,-0.005726
2025-08-06,SNOW,2025-08-06 15:55:00,SHORT,45.06,-1.2401,0.8229,S3,5,-0.035132,-0.032228,-0.02526,-0.0
2025-08-07,SNOW,2025-08-07 09:30:00,LONG,78.7,4.5948,0.1083,L5,1,-0.0021,-0.011085,-0.017642,0.008214
2025-08-07,SNOW,2025-08-07 11:05:00,SHORT,43.67,-1.0604,0.7718,S4,2,-0.011204,-0.011778,-0.012161,-0.034281
2025-08-07,SNOW,2025-08-07 11:10:00,LONG,53.56,0.3154,0.5863,L3,2,0.0,0.000805,0.000805,0.022677
2025-08-07,SNOW,2025-08-07 11:55:00,SHORT,27.56,-5.2779,0.3,S5,2,-0.034373,-0.034765,-0.033933,-0.056979
2025-08-07,SNOW,2025-08-07 12:15:00,LONG,52.68,5.0248,0.9794,L3,3,0.00071,0.002696,0.000615,0.021854
2025-08-07,SNOW,2025-08-07 13:05:00,SHORT,27.5,-5.6001,0.2976,S5,3,-0.04128,-0.042313,-0.065549,-0.063432
2025-08-07,SNOW,2025-08-07 13:25:00,LONG,52.61,5.0316,0.98,L3,3,-0.000661,-0.002078,0.03376,0.019973
2025-08-08,SNOW,2025-08-08 09:30:00,SHORT,20.88,-5.8988,0.1005,S5,1,0.006528,0.014498,0.015036,-0.008533
2025-08-08,SNOW,2025-08-08 11:25:00,LONG,54.98,0.0041,0.4687,L3,2,-0.000242,-0.001402,-0.001015,-0.003142
2025-08-08,SNOW,2025-08-08 12:20:00,SHORT,19.9,-6.9323,0.084,S5,3,0.000178,-0.053802,-0.054567,-0.051813
2025-08-08,SNOW,2025-08-08 12:55:00,LONG,52.09,3.284,0.9772,L3,3,-4.8e-05,-0.000484,-0.000338,-0.00266
2025-08-08,SNOW,2025-08-08 13:05:00,SHORT,36.85,-3.0418,0.7389,S4,3,-0.061932,-0.061624,-0.060905,-0.059159
2025-08-08,SNOW,2025-08-08 13:20:00,LONG,51.98,1.5067,0.8885,L3,3,-0.00029,-0.000435,-0.001306,-0.002611
2025-08-08,SNOW,2025-08-08 13:40:00,SHORT,37.63,-2.8672,0.7669,S4,3,-0.063399,-0.062473,-0.06345,-0.06093
2025-08-08,SNOW,2025-08-08 13:55:00,LONG,51.88,1.4201,0.877,L3,3,-0.000871,-0.001596,-0.000387,-0.002322
2025-08-11,SNOW,2025-08-11 09:30:00,SHORT,21.5,-5.6805,0.1123,S5,1,-0.000155,-0.010448,-0.0081,0.004334
2025-08-12,SNOW,2025-08-12 10:50:00,LONG,57.8,3.2736,0.9035,L4,2,-0.006997,-0.006737,-0.006064,0.000207
2025-08-12,SNOW,2025-08-12 11:35:00,SHORT,48.07,0.3229,0.3702,S6,2,-0.000209,-0.004694,-0.009471,-0.006519
2025-08-12,SNOW,2025-08-12 11:55:00,LONG,52.96,1.0292,0.7982,L3,2,0.002342,0.006948,0.000885,0.004372
2025-08-12,SNOW,2025-08-12 13:30:00,SHORT,46.11,-0.8327,0.7437,S3,3,-0.000625,-0.002291,-0.001041,-0.004842
2025-08-12,SNOW,2025-08-12 13:50:00,LONG,55.82,1.9155,0.8933,L4,3,-0.002393,-0.002341,-0.002963,0.001187
2025-08-12,SNOW,2025-08-12 13:55:00,SHORT,47.86,0.7614,0.2454,S6,3,-0.001613,0.000781,-0.000208,-0.004215
2025-08-12,SNOW,2025-08-12 14:00:00,LONG,51.92,0.8186,0.7525,L3,4,-0.000987,-0.001247,-0.001039,0.002545
2025-08-12,SNOW,2025-08-12 14:05:00,SHORT,49.33,-0.072,0.5108,S3,4,-5.2e-05,5.2e-05,-0.0,-0.003588
2025-08-12,SNOW,2025-08-12 14:10:00,LONG,51.79,-0.6574,0.272,L6,4,-0.00239,-0.001455,-0.000987,0.002598
2025-08-12,SNOW,2025-08-12 14:20:00,SHORT,49.35,-0.5132,0.6659,S3,4,0.000104,0.000624,0.002964,-0.003536
2025-08-12,SNOW,2025-08-12 15:35:00,LONG,66.07,6.5565,0.6127,L5,5,-0.000724,0.006774,0.009772,-0.00212
2025-08-13,SNOW,2025-08-13 11:55:00,SHORT,47.15,-1.2549,0.844,S3,2,-0.00072,-0.00036,0.001338,-0.002212
2025-08-13,SNOW,2025-08-13 15:10:00,LONG,62.54,5.7092,0.7705,L4,5,-0.001181,-0.000873,0.002311,0.000514
2025-08-14,SNOW,2025-08-14 13:05:00,SHORT,29.8,-5.444,0.4032,S5,3,-0.008782,-0.010785,-0.013455,-0.001438
2025-08-14,SNOW,2025-08-14 13:25:00,LONG,53.29,4.7073,0.974,L3,3,0.00173,0.002442,0.006613,-0.007987
2025-08-14,SNOW,2025-08-14 15:30:00,SHORT,26.48,-6.8975,0.2562,S5,5,-0.002314,-0.006144,-0.01527,-0.002571
2025-08-15,SNOW,2025-08-15 09:55:00,LONG,55.3,0.8242,0.7288,L4,1,-0.000304,0.002687,0.00365,-0.008212
2025-08-15,SNOW,2025-08-15 11:15:00,SHORT,42.32,-2.3396,0.8858,S4,2,-0.000205,0.001483,-0.019386,-0.000767
2025-08-15,SNOW,2025-08-15 11:25:00,LONG,59.31,0.3289,0.5319,L4,2,-0.020899,-0.022603,-0.021601,-0.019446
2025-08-15,SNOW,2025-08-15 11:30:00,SHORT,45.13,2.2238,0.0727,S6,2,0.001688,0.002608,0.001636,-0.000563
2025-08-15,SNOW,2025-08-15 12:40:00,LONG,60.34,2.8124,0.8339,L4,3,-0.021943,-0.021993,-0.021542,-0.019839
2025-08-15,SNOW,2025-08-15 12:45:00,SHORT,47.14,1.568,0.1152,S6,3,-0.022153,-0.021974,-0.0,-0.002151
2025-08-15,SNOW,2025-08-15 13:00:00,LONG,58.36,-0.3974,0.3158,L6,3,-0.000175,-0.020671,-0.021072,-0.019569
2025-08-15,SNOW,2025-08-15 13:10:00,SHORT,47.49,0.0882,0.4481,S6,3,-0.0,-0.000461,-0.00082,-0.002203
2025-08-15,SNOW,2025-08-15 13:15:00,LONG,56.75,0.8336,0.7142,L4,3,-0.020499,-0.021502,-0.0209,-0.019397
2025-08-15,SNOW,2025-08-15 13:25:00,SHORT,47.69,0.0732,0.4541,S6,3,-0.000461,-0.000563,-0.023678,-0.002203
2025-08-15,SNOW,2025-08-15 13:35:00,LONG,56.72,0.0369,0.4672,L4,3,-0.000976,-0.021954,-0.023005,-0.020452
2025-08-15,SNOW,2025-08-15 13:45:00,SHORT,47.81,0.0033,0.4793,S6,3,-0.000615,-0.000615,0.000307,-0.002151
2025-08-15,SNOW,2025-08-15 13:50:00,LONG,55.54,0.5865,0.6595,L4,3,-0.020998,-0.0216,-0.020848,-0.019495
2025-08-15,SNOW,2025-08-15 14:00:00,SHORT,48.09,0.0513,0.4631,S6,4,-0.0,-0.023343,0.001638,-0.001536
2025-08-15,SNOW,2025-08-15 14:25:00,LONG,57.53,1.855,0.8609,L4,4,-0.023381,-0.02258,-0.023731,-0.020979
2025-08-15,SNOW,2025-08-15 14:45:00,SHORT,47.23,-3.1026,0.97,S3,4,0.000717,-0.00082,-0.000922,-0.002459
2025-08-18,SNOW,2025-08-18 09:30:00,LONG,61.24,2.7688,0.805,L4,1,-0.000454,-0.008474,-0.006078,0.001211
2025-08-18,SNOW,2025-08-18 13:00:00,SHORT,34.33,-3.9788,0.6309,S5,3,-0.010283,-0.008962,-0.010435,-0.007947
2025-08-18,SNOW,2025-08-18 13:05:00,LONG,53.29,-3.0347,0.0561,L6,3,-0.000402,-0.000704,0.001056,-0.001459
2025-08-18,SNOW,2025-08-18 13:10:00,SHORT,39.86,-4.3234,0.8509,S4,3,-0.009503,-0.010824,-0.011536,-0.008741
2025-08-18,SNOW,2025-08-18 13:25:00,LONG,51.71,0.9051,0.776,L3,3,0.001309,-0.007972,-0.005613,-0.000755
2025-08-18,SNOW,2025-08-18 13:55:00,SHORT,40.92,-2.1718,0.8477,S4,3,-0.010066,-0.002378,-0.00829,-0.007275
2025-08-18,SNOW,2025-08-18 14:05:00,LONG,53.24,0.2604,0.5689,L3,4,-0.001608,-0.000503,-0.004874,-0.002513
2025-08-18,SNOW,2025-08-18 14:25:00,SHORT,43.58,-2.188,0.9013,S4,4,-0.004936,-0.005898,-0.001088,-0.004885
2025-08-18,SNOW,2025-08-18 14:30:00,LONG,52.36,-1.0403,0.1867,L6,4,0.0,-0.001961,-0.006989,-0.001961
2025-08-18,SNOW,2025-08-18 15:05:00,SHORT,46.12,-1.2606,0.8368,S3,5,-0.003383,0.002676,-0.001818,-0.002373
2025-08-18,SNOW,2025-08-18 15:10:00,LONG,53.25,0.2134,0.5522,L3,5,-0.006281,-0.005025,-0.009648,-0.002513
2025-08-18,SNOW,2025-08-18 15:25:00,SHORT,44.12,-0.627,0.6682,S4,5,-0.001264,-0.003793,0.006043,-0.003793
2025-08-19,SNOW,2025-08-19 11:15:00,LONG,55.81,5.1164,0.9448,L4,2,-0.019665,0.00182,0.003387,0.003387
2025-08-19,SNOW,2025-08-19 11:30:00,SHORT,35.14,-3.9754,0.6696,S4,2,-0.021916,-0.018977,-0.022793,-0.023515
2025-08-19,SNOW,2025-08-19 11:40:00,LONG,54.57,-0.4606,0.3192,L6,2,-0.020648,0.000909,0.001363,0.002019
2025-08-19,SNOW,2025-08-19 11:50:00,SHORT,40.67,1.241,0.1374,S6,2,-0.017351,-0.021881,-0.021212,-0.021881
2025-08-19,SNOW,2025-08-19 12:10:00,LONG,54.82,4.1088,0.9566,L3,3,-0.027893,0.000454,0.001261,0.00111
2025-08-19,SNOW,2025-08-19 12:25:00,SHORT,37.94,-2.8996,0.7788,S4,3,-0.02916,0.005604,0.00275,-0.029834
2025-08-19,SNOW,2025-08-19 12:30:00,LONG,53.43,-2.0361,0.082,L6,3,5e-05,-0.000504,-0.000101,0.000706
2025-08-19,SNOW,2025-08-19 12:55:00,SHORT,37.41,-3.1684,0.7623,S4,3,-0.035794,-0.00287,-0.034386,-0.035638
2025-08-19,SNOW,2025-08-19 13:20:00,LONG,52.32,1.0666,0.8105,L3,3,-0.000756,0.000403,-0.027128,0.000807
2025-08-19,SNOW,2025-08-19 13:25:00,SHORT,43.39,0.3641,0.3378,S6,3,-0.030853,-0.031426,-0.033663,-0.032674
2025-08-19,SNOW,2025-08-19 13:35:00,LONG,51.97,-0.1109,0.4419,L6,3,0.001161,0.000807,0.000959,0.001564
2025-08-19,SNOW,2025-08-19 13:45:00,SHORT,44.26,0.1467,0.4125,S6,3,-0.029068,-0.031041,-0.031248,-0.030262
2025-08-19,SNOW,2025-08-19 13:55:00,LONG,51.99,0.0358,0.4939,L3,3,0.001513,0.002169,-0.024213,0.001211
2025-08-19,SNOW,2025-08-19 14:20:00,SHORT,43.24,-1.7044,0.861,S4,4,-0.028092,-0.030061,-0.028817,-0.028714
2025-08-19,SNOW,2025-08-19 14:25:00,LONG,52.43,-0.8608,0.2223,L6,4,-0.027774,-0.026325,-0.001812,-0.000956
2025-08-19,SNOW,2025-08-19 14:40:00,SHORT,43.92,0.0849,0.431,S6,4,-0.001491,-0.030173,-0.026859,-0.027584
2025-08-19,SNOW,2025-08-19 14:45:00,LONG,52.3,-0.858,0.2231,L6,4,-0.002114,0.00156,-0.000755,-0.000956
2025-08-19,SNOW,2025-08-19 14:55:00,SHORT,44.94,-0.5481,0.6521,S4,4,-0.028639,-0.025176,-0.026055,-0.026055
2025-08-19,SNOW,2025-08-19 15:05:00,LONG,52.61,-0.0115,0.4749,L6,5,-0.002412,-0.00191,-0.024249,-0.002513
2025-08-20,SNOW,2025-08-20 09:30:00,SHORT,44.22,-1.448,0.8454,S4,1,0.019517,0.016166,0.01967,-0.009848
2025-08-20,SNOW,2025-08-20 12:10:00,LONG,57.89,1.1684,0.7686,L4,3,-0.008666,-0.008047,0.021356,0.018261
2025-08-20,SNOW,2025-08-20 12:15:00,SHORT,46.13,1.2346,0.1532,S6,3,-0.015649,-0.012362,-0.031662,-0.02968
2025-08-20,SNOW,2025-08-20 12:30:00,LONG,60.03,0.681,0.6194,L4,3,-0.003236,0.008474,0.015356,0.013815
2025-08-21,SNOW,2025-08-21 09:30:00,SHORT,28.38,-5.6878,0.3364,S5,1,0.006903,0.009974,0.001069,0.010355
2025-08-21,SNOW,2025-08-21 11:05:00,LONG,62.21,6.1281,0.7831,L4,2,-0.001276,-0.002449,-0.006939,-0.019898
2025-08-21,SNOW,2025-08-21 12:15:00,SHORT,47.58,-0.5443,0.6689,S3,3,0.000359,-0.000873,0.001386,0.013708
2025-08-21,SNOW,2025-08-21 13:35:00,LONG,54.88,3.2607,0.9508,L3,3,-0.002048,0.0,-0.001536,-0.016385
2025-08-21,SNOW,2025-08-21 14:45:00,SHORT,42.68,-3.2041,0.9123,S4,4,-0.002571,0.007609,0.006684,0.012339
2025-08-22,SNOW,2025-08-22 09:45:00,LONG,61.99,7.7373,0.7913,L4,1,0.013907,0.013043,0.017971,-0.001227
2025-08-22,SNOW,2025-08-22 11:10:00,SHORT,39.97,-8.8884,0.8554,S4,2,-0.000515,-0.001956,-0.010807,-0.005301
2025-08-22,SNOW,2025-08-22 13:25:00,LONG,55.29,1.5295,0.8621,L4,3,-0.010053,-0.009291,-0.009342,-0.007513
2025-08-22,SNOW,2025-08-22 13:35:00,SHORT,48.14,-1.5129,0.89,S3,3,5.1e-05,-0.001283,0.000667,-0.002566
2025-08-22,SNOW,2025-08-22 15:25:00,LONG,52.98,0.4252,0.6269,L3,5,-0.001741,5.1e-05,0.008037,5.1e-05
2025-08-25,SNOW,2025-08-25 12:35:00,SHORT,39.89,-2.3119,0.8269,S4,3,-0.004638,-0.005352,-0.004077,-0.008155
2025-08-25,SNOW,2025-08-25 12:45:00,LONG,52.55,0.401,0.621,L3,3,0.000457,0.000457,0.000457,0.003501
2025-08-25,SNOW,2025-08-25 15:35:00,SHORT,48.69,-1.0184,0.8051,S3,5,-0.002129,0.005679,0.007859,-0.00289
2025-08-25,SNOW,2025-08-25 15:40:00,LONG,59.06,1.9703,0.8368,L4,5,0.0,-0.008923,-0.01001,0.0
2025-08-26,SNOW,2025-08-26 09:30:00,SHORT,30.52,-5.7899,0.439,S5,1,0.001652,-0.000843,-0.002249,0.0023
2025-08-26,SNOW,2025-08-26 13:05:00,LONG,55.61,3.0071,0.9379,L4,3,-0.001279,0.000512,-0.001586,-0.001535
2025-08-26,SNOW,2025-08-26 13:10:00,SHORT,32.0,-1.8116,0.4821,S5,3,-0.000773,-0.007965,-0.006057,-0.006315
2025-08-26,SNOW,2025-08-26 13:40:00,LONG,53.49,1.9689,0.9235,L3,3,-0.001534,-0.001892,-0.004399,-0.001637
2025-08-26,SNOW,2025-08-26 14:30:00,SHORT,45.38,-0.7832,0.7245,S3,4,0.00041,-0.0,-0.000359,-0.001488
2025-08-26,SNOW,2025-08-26 14:35:00,LONG,51.28,-0.493,0.3187,L6,4,-0.001434,-0.001587,-0.000871,-0.00041
2025-08-26,SNOW,2025-08-26 14:40:00,SHORT,42.91,-1.5767,0.842,S4,4,-0.000873,-0.002774,-0.00226,-0.002774
2025-08-26,SNOW,2025-08-26 15:55:00,LONG,52.75,0.1361,0.527,L3,5,0.019544,0.019109,0.034375,0.0
2025-08-27,SNOW,2025-08-27 14:00:00,SHORT,42.06,-3.2051,0.9,S4,4,-0.000494,-0.003407,-0.000938,-0.0
2025-08-27,SNOW,2025-08-27 14:35:00,LONG,59.49,3.8062,0.8676,L4,4,0.000246,-0.002607,-0.001476,-0.003886
2025-08-27,SNOW,2025-08-27 15:00:00,SHORT,45.57,-2.6531,0.9455,S3,5,-0.005427,-0.001924,-0.112596,0.000937
2025-08-27,SNOW,2025-08-27 15:15:00,LONG,63.63,4.3167,0.7253,L4,5,-0.003484,-0.002944,0.139058,-0.00633
2025-08-27,SNOW,2025-08-27 15:55:00,SHORT,43.0,-0.8768,0.7213,S4,5,-0.1434,-0.154264,-0.167967,-0.0
2025-08-28,SNOW,2025-08-28 09:30:00,LONG,92.7,8.6332,0.0073,L5,1,0.02934,0.050402,0.054104,0.000873
2025-08-28,SNOW,2025-08-28 11:55:00,SHORT,52.04,-0.3512,0.6154,S3,2,-0.000873,0.00131,0.001092,0.014323
2025-08-28,SNOW,2025-08-28 14:15:00,LONG,57.06,3.368,0.9188,L4,4,-0.006152,-0.006501,-0.006108,-0.015183
2025-08-28,SNOW,2025-08-28 14:25:00,SHORT,42.58,-3.5662,0.9135,S4,4,0.001273,0.000966,-0.003073,0.009131
2025-08-29,SNOW,2025-08-29 09:30:00,LONG,76.76,5.6313,0.1522,L5,1,0.00076,-0.009474,-0.007765,0.003545
2025-08-29,SNOW,2025-08-29 13:25:00,SHORT,42.93,-3.5592,0.9201,S4,3,-0.000126,0.000758,0.001094,-0.000926
2025-09-02,SNOW,2025-09-02 11:15:00,LONG,55.88,3.2241,0.9369,L4,2,-0.004285,-0.00157,-0.004794,-0.011455
2025-09-02,SNOW,2025-09-02 13:10:00,SHORT,46.31,-0.4578,0.6336,S3,3,0.000512,0.002432,-0.00128,0.005676
2025-09-02,SNOW,2025-09-02 14:20:00,LONG,53.51,1.2873,0.8446,L3,4,4.3e-05,0.003367,-0.002557,-0.006989
2025-09-02,SNOW,2025-09-02 15:20:00,SHORT,42.99,-0.1397,0.4992,S4,5,0.002051,0.003717,0.019996,0.004443
